president,subgroup,modeldate,startdate,enddate,pollster,grade,samplesize,population,weight,influence,approve,disapprove,adjusted_approve,adjusted_disapprove,multiversions,tracking,url,poll_id,question_id,createddate,timestamp
Joseph R. Biden Jr.,All polls,9/6/2021,6/14/2021,6/20/2021,Morning Consult,B,15000,a,.11762298,0,53,38,51.565113,41.400303,"",T,https://morningconsult.com/form/global-leader-approval/,74989,142912,6/24/2021,09:56:08  6 Sep 2021
Joseph R. Biden Jr.,All polls,9/6/2021,6/15/2021,6/19/2021,Morning Consult,B,2200,a,.1207596,0,56,38,54.565113,41.400303,"","",https://assets.morningconsult.com/wp-uploads/2021/06/21162128/2106114_crosstabs_MC_SPORTS_COLLEGE_FOOTBALL_PLAYOFFS_Adults_v1_NP.pdf,74975,142873,6/22/2021,09:56:08  6 Sep 2021
Joseph R. Biden Jr.,All polls,9/6/2021,6/16/2021,6/17/2021,Ipsos,B-,1002,a,.35058926,0,52,42,50.827298,43.004755,"","",https://www.ipsos.com/sites/default/files/ct/news/documents/2021-06/2021%20Ipsos%20Tracking%20-%20Core%20Political%20Presidential%20Approval%20Tracker%2006%2017%202021.pdf,74964,142825,6/17/2021,09:56:08  6 Sep 2021
Joseph R. Biden Jr.,All polls,9/6/2021,6/15/2021,6/21/2021,Morning Consult,B,15000,a,.11656042,0,54,38,52.565113,41.400303,"",T,https://morningconsult.com/form/global-leader-approval/,74990,142913,6/24/2021,09:56:08  6 Sep 2021
Joseph R. Biden Jr.,All polls,9/6/2021,6/14/2021,6/21/2021,GQR Research,B,2000,rv,2.0280177,0,57,43,56.200162,42.876297,"","",https://democracycorps.com/wp-admin/admin-ajax.php?juwpfisadmin=false&action=wpfd&task=file.download&wpfd_category_id=267&wpfd_file_id=297950&token=&preview=1,75856,144676,9/2/2021,09:56:08  6 Sep 2021
Joseph R. Biden Jr.,All polls,9/6/2021,6/16/2021,6/20/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.12567556,0,52,46,54.575306,39.697009,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,74970,142849,6/21/2021,09:56:08  6 Sep 2021
Joseph R. Biden Jr.,All polls,9/6/2021,6/16/2021,6/20/2021,McLaughlin & Associates,C/D,1000,lv,.76990828,0,55,44,53.548494,43.332131,"","",https://mclaughlinonline.com/pols/wp-content/uploads/2021/06/National-Monthly-Omnibus-6-21-21-Release.pdf,74998,142936,6/24/2021,09:56:08  6 Sep 2021
Joseph R. Biden Jr.,All polls,9/6/2021,6/16/2021,6/22/2021,Morning Consult,B,15000,a,.11551117,0,54,39,52.565113,42.400303,"",T,https://morningconsult.com/form/global-leader-approval/,74991,142914,6/24/2021,09:56:08  6 Sep 2021
Joseph R. Biden Jr.,All polls,9/6/2021,6/18/2021,6/20/2021,Morning Consult,B,2041,rv,.11002054,0,54,43,52.565113,46.400303,"","",https://assets.morningconsult.com/wp-uploads/2021/06/23065402/2106137_crosstabs_POLITICO_RVs_v1_LM.pdf,74979,142883,6/23/2021,09:56:08  6 Sep 2021
Joseph R. Biden Jr.,All polls,9/6/2021,6/18/2021,6/20/2021,Léger,"",1001,a,.62967285,0,49,40,49.266535,40.328084,"","",https://2g2ckk18vixp3neolz4b6605-wpengine.netdna-ssl.com/wp-content/uploads/2021/06/Legers-North-American-Tracker-June-21st-2021.pdf,74976,142874,6/22/2021,09:56:08  6 Sep 2021
Joseph R. Biden Jr.,All polls,9/6/2021,6/18/2021,6/20/2021,Morning Consult,B,1995,rv,.1075409,0,58,40,56.565113,43.400303,"","",https://morningconsult.com/2021/06/28/capitol-riots-six-months-later-polling/,75006,142958,6/28/2021,09:56:08  6 Sep 2021
Joseph R. Biden Jr.,All polls,9/6/2021,6/17/2021,6/20/2021,American Research Group,C+,1100,a,1.1012644,0,52,43,50.507257,44.456495,"","",https://americanresearchgroup.com/economy/,74969,142844,6/21/2021,09:56:08  6 Sep 2021
Joseph R. Biden Jr.,All polls,9/6/2021,6/17/2021,6/21/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.37565887,0,51,47,53.575306,40.697009,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,74977,142877,6/22/2021,09:56:08  6 Sep 2021
Joseph R. Biden Jr.,All polls,9/6/2021,6/18/2021,6/22/2021,Echelon Insights,B/C,1001,rv,1.228703,0,55,42,54.541638,41.288098,"","",https://echeloninsights.com/in-the-news/june-omnibus-political/,74995,142919,6/24/2021,09:56:08  6 Sep 2021
Joseph R. Biden Jr.,All polls,9/6/2021,6/17/2021,6/23/2021,Morning Consult,B,15000,a,.11598139,0,53,39,51.565113,42.400303,"",T,https://morningconsult.com/form/global-leader-approval/,75017,142992,7/1/2021,09:56:08  6 Sep 2021
Joseph R. Biden Jr.,All polls,9/6/2021,6/20/2021,6/22/2021,YouGov,B+,1500,a,.82640661,0,50,40,51.487993,40.480212,"","",https://docs.cdn.yougov.com/lvncclv7qj/econTabReport.pdf,74981,142890,6/23/2021,09:56:08  6 Sep 2021
Joseph R. Biden Jr.,All polls,9/6/2021,6/20/2021,6/22/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.20906635,0,52,46,54.575306,39.697009,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,74980,142889,6/23/2021,09:56:08  6 Sep 2021
Joseph R. Biden Jr.,All polls,9/6/2021,6/18/2021,6/24/2021,Morning Consult,B,15000,a,.11628585,0,53,39,51.565113,42.400303,"",T,https://morningconsult.com/form/global-leader-approval/,75018,142993,7/1/2021,09:56:08  6 Sep 2021
Joseph R. Biden Jr.,All polls,9/6/2021,6/19/2021,6/22/2021,Fox News,A,1001,rv,1.7741976,0,56,43,55.141817,42.241845,"","",https://static.foxnews.com/foxnews.com/content/uploads/2021/06/Fox_June-19-22-2021_National_Topline_June-23-Release-1.pdf,74983,142902,6/23/2021,09:56:08  6 Sep 2021
Joseph R. Biden Jr.,All polls,9/6/2021,6/21/2021,6/23/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.2104994,0,51,47,53.575306,40.697009,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,74994,142918,6/24/2021,09:56:08  6 Sep 2021
Joseph R. Biden Jr.,All polls,9/6/2021,6/19/2021,6/25/2021,Morning Consult,B,15000,a,.11657507,0,53,39,51.565113,42.400303,"",T,https://morningconsult.com/form/global-leader-approval/,75019,142994,7/1/2021,09:56:08  6 Sep 2021
Joseph R. Biden Jr.,All polls,9/6/2021,6/21/2021,6/23/2021,Morning Consult,B,2082,a,.11326434,0,58,38,56.565113,41.400303,"","",https://assets.morningconsult.com/wp-uploads/2021/06/28150502/2106145_crosstabs_ADWEEK_PANDEMIC_SHOPPING_ALCOHOL_Adults_v2_NP.pdf,75007,142962,6/28/2021,09:56:08  6 Sep 2021
Joseph R. Biden Jr.,All polls,9/6/2021,6/22/2021,6/24/2021,YouGov,B+,1592,a,.8953596,0,50,43,51.487993,43.480212,"","",https://news.yahoo.com/new-yahoo-news-you-gov-poll-bidens-approval-rating-falls-as-both-republicans-and-democrats-grow-more-concerned-about-crime-090006661.html,75003,142953,6/26/2021,09:56:08  6 Sep 2021
Joseph R. Biden Jr.,All polls,9/6/2021,6/22/2021,6/24/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.21274555,0,51,47,53.575306,40.697009,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,75169,142947,6/25/2021,09:56:08  6 Sep 2021
Joseph R. Biden Jr.,All polls,9/6/2021,6/22/2021,6/24/2021,Morning Consult,B,2200,a,.12097865,0,58,38,56.565113,41.400303,"","",https://morningconsult.com/2021/06/29/nil-college-athletes-compensation/,75010,142970,6/29/2021,09:56:08  6 Sep 2021
Joseph R. Biden Jr.,All polls,9/6/2021,6/20/2021,6/26/2021,Morning Consult,B,15000,a,.11783635,0,53,39,51.565113,42.400303,"",T,https://morningconsult.com/form/global-leader-approval/,75020,142995,7/1/2021,09:56:08  6 Sep 2021
Joseph R. Biden Jr.,All polls,9/6/2021,6/21/2021,6/27/2021,Morning Consult,B,15000,a,.11965494,0,53,39,51.565113,42.400303,"",T,https://morningconsult.com/form/global-leader-approval/,75021,142996,7/1/2021,09:56:08  6 Sep 2021
Joseph R. Biden Jr.,All polls,9/6/2021,6/23/2021,6/24/2021,Ipsos,B-,1005,a,.51248327,0,53,40,51.827298,41.004755,"","",https://www.ipsos.com/en-us/news_and_polls/ipsos-core-political-survey-presidential-approval-tracker-06242021,74997,142933,6/24/2021,09:56:08  6 Sep 2021
Joseph R. Biden Jr.,All polls,9/6/2021,6/23/2021,6/27/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.12885805,0,49,49,51.575306,42.697009,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,75005,142957,6/28/2021,09:56:08  6 Sep 2021
Joseph R. Biden Jr.,All polls,9/6/2021,6/22/2021,6/28/2021,Morning Consult,B,15000,a,.12154289,0,53,39,51.565113,42.400303,"",T,https://morningconsult.com/form/global-leader-approval/,75022,142997,7/1/2021,09:56:08  6 Sep 2021
Joseph R. Biden Jr.,All polls,9/6/2021,6/24/2021,6/28/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.38549856,0,49,49,51.575306,42.697009,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,75008,142963,6/29/2021,09:56:08  6 Sep 2021
Joseph R. Biden Jr.,All polls,9/6/2021,6/23/2021,6/29/2021,Morning Consult,B,15000,a,.12352514,0,53,39,51.565113,42.400303,"",T,https://morningconsult.com/form/global-leader-approval/,75023,142998,7/1/2021,09:56:08  6 Sep 2021
Joseph R. Biden Jr.,All polls,9/6/2021,6/24/2021,6/28/2021,Global Strategy Group/GBAO (Navigator Research),B/C,1000,rv,.89857169,0,54,43,53.598587,42.066496,"","",https://navigatorresearch.org/wp-content/uploads/2021/07/Navigator-Toplines-06.28.2021.pdf,75016,142999,7/1/2021,09:56:08  6 Sep 2021
Joseph R. Biden Jr.,All polls,9/6/2021,6/22/2021,6/29/2021,Marist College,A,1115,a,1.943003,0,50,43,51.12073,42.592131,"","",http://maristpoll.marist.edu/wp-content/uploads/2021/07/July-2_NPR_PBS-NewsHour_Marist-Poll_USA-NOS-and-Tables_202106031327.pdf#page=3,75027,143005,7/2/2021,09:56:08  6 Sep 2021
Joseph R. Biden Jr.,All polls,9/6/2021,6/24/2021,6/30/2021,Morning Consult,B,15000,a,.125494,0,53,39,51.565113,42.400303,"",T,https://morningconsult.com/form/global-leader-approval/,75047,143083,7/8/2021,09:56:08  6 Sep 2021
Joseph R. Biden Jr.,All polls,9/6/2021,6/25/2021,6/28/2021,Morning Consult,B,1989,rv,.11648353,0,54,43,52.565113,46.400303,"","",https://assets.morningconsult.com/wp-uploads/2021/06/30063110/2106187_crosstabs_POLITICO_RVs_v2_LM.pdf,75011,142971,6/30/2021,09:56:08  6 Sep 2021
Joseph R. Biden Jr.,All polls,9/6/2021,6/25/2021,7/1/2021,Morning Consult,B,15000,a,.12751729,0,53,39,51.565113,42.400303,"",T,https://morningconsult.com/form/global-leader-approval/,75048,143084,7/8/2021,09:56:08  6 Sep 2021
Joseph R. Biden Jr.,All polls,9/6/2021,6/27/2021,6/29/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.21671519,0,48,50,50.575306,43.697009,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,75013,142984,6/30/2021,09:56:08  6 Sep 2021
Joseph R. Biden Jr.,All polls,9/6/2021,6/26/2021,6/29/2021,YouGov,B+,1500,a,.89720501,0,48,43,49.487993,43.480212,"","",https://docs.cdn.yougov.com/jtpvxvlusg/econTabReport.pdf,75012,142977,6/30/2021,09:56:08  6 Sep 2021
Joseph R. Biden Jr.,All polls,9/6/2021,6/26/2021,7/2/2021,Morning Consult,B,15000,a,.12914205,0,52,39,50.565113,42.400303,"",T,https://morningconsult.com/form/global-leader-approval/,75049,143085,7/8/2021,09:56:08  6 Sep 2021
Joseph R. Biden Jr.,All polls,9/6/2021,6/27/2021,6/30/2021,ABC News/The Washington Post,A+,907,a,1.8169115,0,50,42,50.737588,41.511498,"","",https://docs.google.com/spreadsheets/d/1vM_NbyPRt1xamfYnd0omdSwLZrg5yaCN0kRStaBaGoc/edit#gid=0,75031,143017,7/4/2021,09:56:08  6 Sep 2021
Joseph R. Biden Jr.,All polls,9/6/2021,6/28/2021,6/30/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.21888727,0,48,49,50.575306,42.697009,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,75025,143001,7/1/2021,09:56:08  6 Sep 2021
Joseph R. Biden Jr.,All polls,9/6/2021,6/27/2021,7/3/2021,Morning Consult,B,15000,a,.13084157,0,52,39,50.565113,42.400303,"",T,https://morningconsult.com/form/global-leader-approval/,75050,143086,7/8/2021,09:56:08  6 Sep 2021
Joseph R. Biden Jr.,All polls,9/6/2021,6/29/2021,7/1/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.22072662,0,48,50,50.575306,43.697009,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,75029,143012,7/2/2021,09:56:08  6 Sep 2021
Joseph R. Biden Jr.,All polls,9/6/2021,6/29/2021,6/30/2021,HarrisX,B+,950,rv,.98530234,0,60,40,55.596756,40.746765,"","",https://thehill.com/hilltv/what-americas-thinking/561396-poll-biden-approval-stands-steady-at-60-percent,75030,143013,7/2/2021,09:56:08  6 Sep 2021
Joseph R. Biden Jr.,All polls,9/6/2021,6/30/2021,7/2/2021,IBD/TIPP,A+,1424,a,2.5937464,0,50,37,50.287021,41.139091,"","",https://www.investors.com/politics/president-joe-biden-job-approval-slides-honeymoon-appears-over-ibd-tipp/,75033,143024,7/6/2021,09:56:08  6 Sep 2021
Joseph R. Biden Jr.,All polls,9/6/2021,6/30/2021,7/1/2021,Ipsos,B-,1004,a,.60334209,0,51,42,49.827298,43.004755,"","",https://www.ipsos.com/en-us/new-polls/ipsos-core-political-survey-presidential-approval-tracker-07012021,75026,143002,7/1/2021,09:56:08  6 Sep 2021
Joseph R. Biden Jr.,All polls,9/6/2021,6/28/2021,7/4/2021,Morning Consult,B,15000,a,.13008316,0,52,39,50.565113,42.400303,"",T,https://morningconsult.com/form/global-leader-approval/,75051,143087,7/8/2021,09:56:08  6 Sep 2021
Joseph R. Biden Jr.,All polls,9/6/2021,6/29/2021,7/5/2021,Morning Consult,B,15000,a,.12930289,0,52,39,50.565113,42.400303,"",T,https://morningconsult.com/form/global-leader-approval/,75052,143088,7/8/2021,09:56:08  6 Sep 2021
Joseph R. Biden Jr.,All polls,9/6/2021,7/2/2021,7/4/2021,Léger,"",1003,a,.63057648,0,56,43,56.266535,43.328084,"","",https://2g2ckk18vixp3neolz4b6605-wpengine.netdna-ssl.com/wp-content/uploads/2021/07/Legers-North-American-Tracker-July-5th-2021.pdf,75034,143030,7/7/2021,09:56:08  6 Sep 2021
Joseph R. Biden Jr.,All polls,9/6/2021,6/30/2021,7/6/2021,Morning Consult,B,8596.5,a,.07366503,0,54,38.5,52.565113,41.900303,*,T,https://morningconsult.com/form/global-leader-approval/,75053,143089,7/8/2021,09:56:08  6 Sep 2021
Joseph R. Biden Jr.,All polls,9/6/2021,6/30/2021,7/6/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.0954635,0,49,50,51.575306,43.697009,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,75037,143045,7/7/2021,09:56:08  6 Sep 2021
Joseph R. Biden Jr.,All polls,9/6/2021,7/1/2021,7/7/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.37714353,0,49,50,51.575306,43.697009,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,75056,143106,7/8/2021,09:56:08  6 Sep 2021
Joseph R. Biden Jr.,All polls,9/6/2021,7/1/2021,7/7/2021,Morning Consult,B,15000,a,.12676221,0,53,39,51.565113,42.400303,"",T,https://morningconsult.com/form/global-leader-approval/,75162,143319,7/15/2021,09:56:08  6 Sep 2021
Joseph R. Biden Jr.,All polls,9/6/2021,7/2/2021,7/8/2021,Morning Consult,B,15000,a,.12454892,0,53,39,51.565113,42.400303,"",T,https://morningconsult.com/form/global-leader-approval/,75163,143320,7/15/2021,09:56:08  6 Sep 2021
Joseph R. Biden Jr.,All polls,9/6/2021,7/3/2021,7/6/2021,YouGov,B+,1500,a,.9349353,0,51,40,52.487993,40.480212,"","",https://docs.cdn.yougov.com/y4ic1h9zy9/econTabReport.pdf,75036,143035,7/7/2021,09:56:08  6 Sep 2021
Joseph R. Biden Jr.,All polls,9/6/2021,7/5/2021,7/7/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.43921046,0,49,49,51.575306,42.697009,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,75064,143123,7/9/2021,09:56:08  6 Sep 2021
Joseph R. Biden Jr.,All polls,9/6/2021,7/3/2021,7/9/2021,Morning Consult,B,15000,a,.12243753,0,53,39,51.565113,42.400303,"",T,https://morningconsult.com/form/global-leader-approval/,75164,143321,7/15/2021,09:56:08  6 Sep 2021
Joseph R. Biden Jr.,All polls,9/6/2021,7/5/2021,7/6/2021,Zogby Analytics,B-,681,lv,.93986547,0,60,39,57.363089,40.116481,"","",https://zogbyanalytics.com/news/1029-the-zogby-poll-summer-of-biden-biden-s-job-approval-remains-unchanged-the-president-may-be-making-new-inroads-with-rural-and-older-voters,75278,143552,7/21/2021,09:56:08  6 Sep 2021
Joseph R. Biden Jr.,All polls,9/6/2021,7/4/2021,7/10/2021,Morning Consult,B,15000,a,.11967736,0,52,39,50.565113,42.400303,"",T,https://morningconsult.com/form/global-leader-approval/,75165,143322,7/15/2021,09:56:08  6 Sep 2021
Joseph R. Biden Jr.,All polls,9/6/2021,7/5/2021,7/11/2021,Morning Consult,B,15000,a,.11704939,0,52,39,50.565113,42.400303,"",T,https://morningconsult.com/form/global-leader-approval/,75166,143323,7/15/2021,09:56:08  6 Sep 2021
Joseph R. Biden Jr.,All polls,9/6/2021,7/6/2021,7/10/2021,Morning Consult,B,3995,rv,.21821908,0,53,45,51.565113,48.400303,"","",https://assets.morningconsult.com/wp-uploads/2021/07/25210748/2107026_crosstabs_MC_WASHINGTON_STATE_OF_THE_PARTIES_RVs_STACKED_v1_NP.pdf,75328,143663,7/26/2021,09:56:08  6 Sep 2021
Joseph R. Biden Jr.,All polls,9/6/2021,7/7/2021,7/8/2021,Ipsos,B-,1004,a,.65665013,0,52,43,50.827298,44.004755,"","",https://www.ipsos.com/en-us/news-polls/ipsos-core-political-survey-presidential-approval-tracker-07082021,75063,143120,7/8/2021,09:56:08  6 Sep 2021
Joseph R. Biden Jr.,All polls,9/6/2021,7/8/2021,7/10/2021,RMG Research,B-,1200,rv,1.3087129,0,51,41,49.678015,42.348565,"","",https://scottrasmussen.com/biden-approval-slips-to-51-down-4-from-month-ago/,75100,143186,7/12/2021,09:56:08  6 Sep 2021
Joseph R. Biden Jr.,All polls,9/6/2021,7/7/2021,7/11/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.13090331,0,49,49,51.575306,42.697009,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,75087,143157,7/12/2021,09:56:08  6 Sep 2021
Joseph R. Biden Jr.,All polls,9/6/2021,7/8/2021,7/9/2021,HarrisX,B+,938,rv,.98758215,0,59,41,54.596756,41.746765,"","",https://thehill.com/hilltv/what-americas-thinking/562648-poll-biden-approval-on-coronavirus-slips-2-percentage-points,75103,143193,7/12/2021,09:56:08  6 Sep 2021
Joseph R. Biden Jr.,All polls,9/6/2021,7/6/2021,7/12/2021,Morning Consult,B,15000,a,.11564502,0,52,39,50.565113,42.400303,"",T,https://morningconsult.com/form/global-leader-approval/,75167,143324,7/15/2021,09:56:08  6 Sep 2021
Joseph R. Biden Jr.,All polls,9/6/2021,7/7/2021,7/10/2021,"Cor Services, Inc.","",518,lv,.59813938,0,46,46,48.266381,44.479561,"","",https://excellenceinpolling.com/wp-content/uploads/2021/08/National-Voter-Participation-Poll-2022-Election-8-7-21.pdf,75812,144586,8/31/2021,09:56:08  6 Sep 2021
Joseph R. Biden Jr.,All polls,9/6/2021,7/7/2021,7/13/2021,Morning Consult,B,15000,a,.11428926,0,52,39,50.565113,42.400303,"",T,https://morningconsult.com/form/global-leader-approval/,75168,143325,7/15/2021,09:56:08  6 Sep 2021
Joseph R. Biden Jr.,All polls,9/6/2021,7/8/2021,7/12/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.38816467,0,49,49,51.575306,42.697009,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,75118,143218,7/13/2021,09:56:08  6 Sep 2021
Joseph R. Biden Jr.,All polls,9/6/2021,7/8/2021,7/14/2021,Morning Consult,B,15000,a,.11276219,0,52,39,50.565113,42.400303,"",T,https://morningconsult.com/form/global-leader-approval/,75280,143561,7/22/2021,09:56:08  6 Sep 2021
Joseph R. Biden Jr.,All polls,9/6/2021,7/9/2021,7/13/2021,Morning Consult,B,4398,a,.23143312,0,54,39,52.565113,42.400303,"","",https://assets.morningconsult.com/wp-uploads/2021/07/29181116/2107047_crosstabs_MC_SPORTS_OLYMPICS_US_STACKED_Adults_STACKED_v2_LM.pdf,75419,143854,7/30/2021,09:56:08  6 Sep 2021
Joseph R. Biden Jr.,All polls,9/6/2021,7/9/2021,7/12/2021,Morning Consult,B,1996,rv,.10503422,0,52,45,50.565113,48.400303,"","",https://assets.morningconsult.com/wp-uploads/2021/07/14051637/2107045_crosstabs_POLITICO_RVs_v1_LM.pdf,75131,143255,7/14/2021,09:56:08  6 Sep 2021
Joseph R. Biden Jr.,All polls,9/6/2021,7/9/2021,7/15/2021,Morning Consult,B,15000,a,.11337704,0,52,39,50.565113,42.400303,"",T,https://morningconsult.com/form/global-leader-approval/,75281,143562,7/22/2021,09:56:08  6 Sep 2021
Joseph R. Biden Jr.,All polls,9/6/2021,7/11/2021,7/13/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.21277508,0,49,49,51.575306,42.697009,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,75149,143285,7/14/2021,09:56:08  6 Sep 2021
Joseph R. Biden Jr.,All polls,9/6/2021,7/10/2021,7/13/2021,YouGov,B+,1500,a,.74430153,0,47,43,48.487993,43.480212,"","",https://docs.cdn.yougov.com/w2zmwpzsq0/econTabReport.pdf,75150,143286,7/14/2021,09:56:08  6 Sep 2021
Joseph R. Biden Jr.,All polls,9/6/2021,7/12/2021,7/14/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.21216606,0,48,50,50.575306,43.697009,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,75172,143334,7/15/2021,09:56:08  6 Sep 2021
